# actual tre, actual fre, expected tre, expected fre, mean fle, number of fids
1.562279115122251,3.3694193785635704,1.909094391761692,4.293524438130831,4.957734980254144,8
5.064513946148533,2.7071263264061813,5.408321025474265,3.524596228715907,6.104779744301606,3
1.0151211897189953,2.7597152202882897,3.321735138423512,4.316731154845943,6.104779744301606,4
2.244828307370677,3.9011475421865422,2.808364881828741,4.728742056388898,6.104779744301606,5
2.155224129797411,3.7516557149989493,2.5903311374403524,4.984531788539099,6.104779744301606,6
2.0301017032096857,3.899885983753348,2.5173233417628054,5.159480575076968,6.104779744301606,7
2.943312548517943,5.643873854826089,4.611228788931171,4.113182467273971,7.124241014120028,3
3.051541686312455,4.938695652961615,4.452054532063627,5.037599131891598,7.124241014120028,4
2.7293843582178527,4.612216821836876,4.209362829389916,5.518413360410942,7.124241014120028,5
9.48821519705379,4.15912026117287,6.514119142597731,4.886439487998236,8.463561461323795,3
8.952530196094736,5.025762604676591,4.550732630309225,5.9846417022911815,8.463561461323795,4
2.3569741825097155,6.54585127290346,3.8709364100034622,6.555846517861993,8.463561461323795,5
1.305195785693375,6.4902109552104745,3.584218850345498,6.910468995642548,8.463561461323795,6
5.442838062465629,1.2655106322032168,3.187425430131303,2.767913173368147,4.794166247212832,3
2.7277935205436163,1.926776623865498,2.4289912202135575,3.389987463539856,4.794166247212832,4
2.2270729749261937,3.7738066125807572,2.4408876220516422,3.713545206881002,4.794166247212832,5
4.327122159430889,4.136747820759748,2.482660459879771,3.914420349248385,4.794166247212832,6
2.6556842742613918,5.119982748258803,2.3481359248808196,4.0518100017077705,4.794166247212832,7
43.148442939103404,6.930364952834993,11.747108339431687,4.1131502071243675,7.124185137901854,3
5.149137787504647,7.665762068981944,6.2406392663213115,5.03755962143882,7.124185137901854,4
3.7899090663607695,6.957738655585037,4.130698795100783,5.518370078878454,7.124185137901854,5
1.6272268806733565,7.027000501408395,3.6718854109237484,5.816872806992985,7.124185137901854,6
1.244588497333253,6.7991629388111345,3.5250089037936516,6.021035380771416,7.124185137901854,7
1.9074472887441891,6.744622886167604,2.929455591333541,6.169725310686551,7.124185137901854,8
3.204497806800754,0.5946071246617969,3.095103854976877,1.0192874110683587,1.7654575834857409,3
4.023960674965247,0.6099542083828666,1.1629176615745302,1.2483670291799827,1.7654575834857409,4
0.6897033804247193,1.0355473824777506,0.7904747046332267,1.3675175638551729,1.7654575834857409,5
0.3122146275252877,1.068914569581462,0.7434315679836956,1.441490080689033,1.7654575834857409,6
0.5329435855403802,1.2632647995955515,0.6789498175703678,1.4920839882256993,1.7654575834857409,7
0.5151127515034191,1.301838189918996,0.6244270213278021,1.528931116602538,1.7654575834857409,8
3.497652645892559,1.4102976604868398,7.843686247526329,2.06730401148429,3.5806755825817436,3
2.427605600127571,1.999863149682209,6.340090976138397,2.5319199856726424,3.5806755825817436,4
4.315558963735179,2.7885073645145626,2.8115662765422034,2.7735793799021264,3.5806755825817436,5
0.732612473834088,2.892010383715821,1.5763255320987817,2.9236093705893875,3.5806755825817436,6
0.25455057774745554,2.966308595320958,1.393707244492297,3.02622320342147,3.5806755825817436,7
0.6522094483384092,3.3680628004711113,1.2930384616858566,3.1009560172264345,3.5806755825817436,8
0.6806267219735064,3.195441222662581,1.2340983013381386,3.1578590390375383,3.5806755825817436,9
30.004388621877023,3.3204185671423367,14.467232957783954,3.7324759947413404,6.464838060923187,3
3.760005518364169,3.8613875323672504,4.029784124516406,4.571330832151676,6.464838060923187,4
2.8433426781644933,3.8943971976562537,3.035431514756941,5.007642029176671,6.464838060923187,5
1.7481452999507134,4.898798959442218,2.662979755716302,5.278518172995212,6.464838060923187,6
2.6910669284033015,5.211656164429374,2.46322583945534,5.463785393320084,6.464838060923187,7
2.5228278347365407,4.994848275036099,2.2884410765529664,5.59871399211201,6.464838060923187,8
2.9132402098617836,4.89742671933404,2.1711448726475835,5.701451258502596,6.464838060923187,9
6.425134891938532,1.0428675147917268,2.253456486960606,1.022177623905481,1.7704635789643244,3
8.730903715632968,0.9688215252881184,1.1632351945782113,1.2519068025294784,1.7704635789643244,4
4.504194720850189,1.3649831965557704,0.8379632980766824,1.3713951912791216,1.7704635789643244,5
1.3953280491857314,1.790095354339331,0.7298057984412796,1.445577458881436,1.7704635789643244,6
1.1656537837900196,1.7426947458413564,0.6717565275594557,1.4963148266035757,1.7704635789643244,7
1.268105163416651,1.7083634626121647,0.6332060590872216,1.5332664358582215,1.7704635789643244,8
1.2620087116420737,1.6621715993379136,0.6170290628373798,1.5614021117456562,1.7704635789643244,9
24.985577093357254,3.8705929488199335,5.357624593116864,4.0116784725585175,6.9484309381016605,3
9.818954239860647,4.338208088652459,3.700786600619427,4.913282634938088,6.9484309381016605,4
6.498825861125965,5.801361275806607,3.1075601749696142,5.382231461108022,6.9484309381016605,5
1.5305998274035992,6.263091160351393,2.887138491312877,5.673370103772438,6.9484309381016605,6
1.1069120551843317,5.838309999700369,2.7451474575076906,5.872495971023876,6.9484309381016605,7
1.4458067373537584,5.728313327300867,2.581325588439661,6.017517708837776,6.9484309381016605,8
1.9617570599290344,5.907465015097465,2.390006301758127,6.127940088108077,6.9484309381016605,9
2.348971158804805,5.840531370841373,2.222679505497475,6.214865565823179,6.9484309381016605,10
2.5430522786782315,6.064526493849999,2.0974079918135144,6.285092264558289,6.9484309381016605,11
1.650067818296839,0.7941431664299425,1.4514056297943567,1.228646779384995,2.1280786464506805,3
1.250642756702945,1.1160210225106812,1.122798344261083,1.5047788418035657,2.1280786464506805,4
1.3273330097070881,1.1944453833333541,0.9625512317126905,1.6484026314246214,2.1280786464506805,5
0.8190227366957142,1.630962297887129,0.8732859730998035,1.737568938772284,2.1280786464506805,6
1.0265063181840426,1.6552872875995779,0.8111104639361579,1.7985547224446954,2.1280786464506805,7
0.9888034369574747,1.5734778301179155,0.7710421378826985,1.8429701690774922,2.1280786464506805,8
9.342071248067526,1.556460527790366,2.104008058230022,1.7199337870248053,2.979012704781311,3
2.2821585499953585,1.8061659218143526,1.5032167624698956,2.1064800847917438,2.979012704781311,4
1.174022682706269,2.0839888966895095,1.4495120371820296,2.307533318751666,2.979012704781311,5
0.5351300716007568,2.554010006098954,1.389900284491827,2.432353687994198,2.979012704781311,6
0.5103224260183166,2.524742636951998,1.2844578742141248,2.5177252623362314,2.979012704781311,7
0.7912812791563184,2.911439750826437,1.27349395022903,2.579900680537208,2.979012704781311,8
4.33670525959084,2.634086093927281,4.959212620331517,3.3064416818618594,5.72692498524823,3
12.768370695148564,3.816662324098603,3.024431430425721,4.049547492415693,5.72692498524823,4
1.8268406060194156,4.981667079831727,2.5908039206376268,4.436057018569111,5.72692498524823,5
1.6841608731252424,5.514665213776603,2.4454311162717373,4.676014669684748,5.72692498524823,6
1.939612113772151,5.991647067264983,2.32106594712344,4.840135017793589,5.72692498524823,7
1.8298999407590089,6.716880412769866,2.1590185962173143,4.959662522792789,5.72692498524823,8
2.0324778385521034,6.391247168063852,1.977186729422757,5.050673096029689,5.72692498524823,9
1.9213320023578766,6.084058864269536,1.81605573536232,5.12231742762281,5.72692498524823,10
28.601065582287234,0.6440608228997563,2.594255945747327,1.141162361716426,1.9765511901781425,3
0.9547603599034773,1.2648559450002899,1.2154674339808342,1.397632749937306,1.9765511901781425,4
1.2113049594622047,1.6656007405183555,0.8877135066712265,1.5310299684972788,1.9765511901781425,5
0.9853952257548084,1.7023056092894457,0.8144887661504778,1.6138472888090811,1.9765511901781425,6
0.8765280625893279,1.8157309050146277,0.749338916363461,1.6704906480677704,1.9765511901781425,7
4.519597967979422,0.8493900071877953,2.197704367167629,0.8732337178718239,1.5124851662362657,3
0.8892490763576092,1.2538877870065712,1.3670242407439295,1.0694885174897262,1.5124851662362657,4
0.48214820693711474,1.1716372345427584,0.8843731188605621,1.1715659720437628,1.5124851662362657,5
0.31978329940186395,1.144728370760975,0.7057285609445916,1.2349389669358144,1.5124851662362657,6
0.30539459516094286,1.1385986767507934,0.6197034927473082,1.2782832734583476,1.5124851662362657,7
0.3158979747511791,1.2000595356166677,0.5763980918309085,1.309850576807736,1.5124851662362657,8
0.43941451540798504,1.3077949391985326,0.5574737433401263,1.3338865371784485,1.5124851662362657,9
26.88551825091231,4.337829953093114,14.203668911100342,3.4286790870133883,5.93864638155606,3
5.532919114964065,4.211379094071667,10.279466046823938,4.199257127467243,5.93864638155606,4
18.464536722392076,2.906706675990217,6.911615819310464,4.340780410204542,7.518452214973938,3
14.07293036542807,3.4203054098940613,3.886053181886825,5.3163485452350905,7.518452214973938,4
9.433847446944114,5.079207254133555,4.16176770329608,5.823768043570065,7.518452214973938,5
4.592115604303752,5.197494037177145,4.266198084263025,6.138790527394709,7.518452214973938,6
1.5298037728077354,5.570820278896678,3.8143955249317187,6.354251878458263,7.518452214973938,7
1.0452487650464848,5.460836769176715,3.214522217657556,6.511170615306812,7.518452214973938,8
1.5875359363540575,5.438330814755126,2.721948140781539,6.630651601647925,7.518452214973938,9
2.3954485364127103,5.508832065688178,2.4345765000473203,6.7247080953062355,7.518452214973938,10
15.893640792993004,4.701655685237516,5.14799553453539,3.2308106302775466,5.595928161274338,3
3.343610300101574,5.436349574083371,4.675275138167757,3.9569187498698524,5.595928161274338,4
1.075374892677278,5.743382528460656,3.176106091413408,4.33458731503772,5.595928161274338,5
0.3951923259065306,5.346990438943191,2.41396058531972,4.569056210797673,5.595928161274338,6
1.2042942001096646,5.261465424517112,2.115065180326214,4.729422494656131,5.595928161274338,7
0.7198992376688083,5.779468572772263,2.0142624148383574,4.846215945416319,5.595928161274338,8
6.701504777396489,2.504170989389303,4.874243353966424,3.222641263319869,5.5817784026379655,3
1.436013406260031,2.9500585138076554,3.3622520117074015,3.9469133595859205,5.5817784026379655,4
0.2698769185302139,4.093202785763044,2.571365441314935,4.323626959127416,5.5817784026379655,5
0.8457787785878017,4.099528411188483,2.305232935227541,4.557502981250123,5.5817784026379655,6
1.1514942678604456,3.9650574461820507,2.119655490132585,4.717463765941219,5.5817784026379655,7
0.9117088947466103,3.9538437199178027,2.048799780436733,4.8339618949798036,5.5817784026379655,8
0.39005443452779465,4.128824586212198,1.8679944695004105,4.922665842283805,5.5817784026379655,9
0.40629139644027323,4.046584667780831,1.7651644825927282,4.992494377455473,5.5817784026379655,10
164.6605117070243,3.0574580616430627,7.882063562601909,2.5376081319334856,4.3952662142087435,3
1.7167662197961626,5.447669163811668,2.302358136557392,3.1079225451871273,4.3952662142087435,4
0.8406590935839222,5.225468546460126,1.9834609124738058,3.404558569955717,4.3952662142087435,5
0.621933824955411,5.023970714152945,1.8996522117733359,3.5887198361685897,4.3952662142087435,6
0.7309200238306556,4.671172407735999,1.8527274259145752,3.714677941603019,4.3952662142087435,7
0.7631696592207202,4.57219160990061,1.6999854743386962,3.806412197900228,4.3952662142087435,8
0.9296495015865904,4.65231263822347,1.6065958159404876,3.876260449573561,4.3952662142087435,9
13.699663422604477,2.370015349563033,42.521087703075594,2.6992685758275807,4.675270316607454,3
9.860614521002434,3.7481026837155977,6.1072028292665435,3.305915344753308,4.675270316607454,4
3.686747083508927,3.6318052777295775,3.6372922766238127,3.6214488150477093,4.675270316607454,5
3.4211072984365836,3.747390866653698,2.5456997129955323,3.817342228422874,4.675270316607454,6
1.8749135995387336,3.5728048984234424,1.9518870740581786,3.951324600086729,4.675270316607454,7
1.4205372277292811,3.858011082043575,1.7221212642030135,4.048902863741371,4.675270316607454,8
1.2507304837760815,3.7112596730257263,1.5795432664996762,4.123200856581845,4.675270316607454,9
3.7673789381777136,1.5646278033150447,3.6621878460971637,2.8998446297056324,5.022678232705912,3
3.4757932329559464,2.552169725632777,3.580768486803755,3.551569838064415,5.022678232705912,4
2.062881315142393,3.408652659342242,3.2156755699971624,3.8905498297256997,5.022678232705912,5
2.0152446148966905,2.4715011198742878,1.7637276509969262,1.711554930168959,2.9645000989976387,3
1.941668636360991,3.674082934755734,2.506306845249201,2.4221764254334084,4.195332633746231,3
1.7779372456113467,3.6711642596748324,2.3587754955502858,2.9665481546551784,4.195332633746231,4
1.3321335449856622,3.804798006259928,2.2573364593629077,3.2496906844599307,4.195332633746231,5
1.2090786428482296,3.691145207713716,2.0750887334172017,3.4254747513083097,4.195332633746231,6
3.730908227037263,2.424356082596822,7.4192625935745715,4.855088120504905,8.409259299938583,3
2.0366406503064054,4.51479642226543,7.947781098019359,5.946244275742611,8.409259299938583,4
2.2037898370632067,4.17847974910895,4.084437976772267,6.513784244520394,8.409259299938583,5
2.5776521592007784,4.886832686768949,3.4589255248946706,6.866131466534536,8.409259299938583,6
3.0208275320532767,4.832672572277527,3.1917750443239035,7.10712127645844,8.409259299938583,7
3.3350185158290433,5.998570278694372,2.9833228502670166,7.282632180757357,8.409259299938583,8
4.530291971395672,6.708199800262553,2.8491999259355323,7.416269605964869,8.409259299938583,9
5.4668257804261025,2.4843030986848302,4.0879256636397185,3.3524332313875225,5.806584685745499,3
1.942340563241869,3.9159684162044854,2.9115165152381537,4.1058754068246,5.806584685745499,4
1.3361655823268654,3.646818067778973,2.61112793686765,4.497761157247068,5.806584685745499,5
0.9966212568618774,4.571427065090106,2.397713499461036,4.7410565427784945,5.806584685745499,6
0.8384835346821955,4.530715967813259,2.2213315003037293,4.907459752599254,5.806584685745499,7
29.460513003155757,3.2648835187633156,22.776367990442466,3.8150646133128205,6.607885744415917,3
53.06881506407464,3.6729774943926015,22.52703548933144,4.672480819182413,6.607885744415917,4
3.8042432258130017,4.119598062070904,4.37891215391429,5.118446288352849,6.607885744415917,5
3.2891373239938413,4.308631310209574,3.412788665948572,5.395316117476659,6.607885744415917,6
2.0653999460192,5.59857413462547,3.2214738910261445,5.584682751653023,6.607885744415917,7
2.0723580490703966,5.439376309084538,3.1791733558749926,5.722596919969231,6.607885744415917,8
2.619692535252764,1.092444038234592,3.7573494411084445,2.792849765091237,4.837357691044826,3
4.426342839501212,3.3699575330484466,3.3035514490465276,3.4205284263626963,4.837357691044826,4
3.417778816460909,3.8959936348745052,2.1710897976233463,3.7470011554129945,4.837357691044826,5
3.2870854497783704,4.886194502286525,2.0000598963042098,3.94968601546254,4.837357691044826,6
2.494865495081244,5.409488469717917,1.8295176122940602,4.088313434230248,4.837357691044826,7
2.5359056208670876,5.073091614446845,1.728206877908356,4.189274647636855,4.837357691044826,8
4.804070530602825,4.787612318820662,3.782274944980693,3.776276445257077,6.54070266661085,3
3.2405445925962857,5.373608380366398,3.379782936230754,4.624975209285466,6.54070266661085,4
1.9567738022486032,5.57329872932948,3.0336984535445914,5.066406500055653,6.54070266661085,5
1.3622773866066848,6.221098511124867,2.751709812770655,5.3404613641526195,6.54070266661085,6
1.7369014326503767,6.76747855648279,2.490094878863038,5.527902687600314,6.54070266661085,7
