# actual tre, actual fre, expected tre, expected fre, mean fle, number of fids
0.30563527725867745,0.15133945827880033,0.5048421380160033,0.5041302750752856,0.8731792500640687,3
0.2049227154431445,0.2981425017026821,0.4375401407869647,0.6174309689116871,0.8731792500640687,4
0.0841068737984885,0.5377680693539032,0.3951121364013175,0.676361738750404,0.8731792500640687,5
0.17377906385319442,0.6289442370856112,0.3793194413976562,0.7129478722143481,0.8731792500640687,6
5.956780995357902,2.890613980684074,5.426596733616557,3.650561946423828,6.322958767383604,3
4.429354967670423,3.052996471310079,3.321199437610803,4.47100702157988,6.322958767383604,4
3.81020197977282,4.211216699129434,3.3221263912633114,4.897742800966575,6.322958767383604,5
3.32089793325767,5.46458648749763,3.4652364948943504,5.162674214915701,6.322958767383604,6
2.058044421336184,7.354932842897505,3.2099695867401437,5.3438755047272295,6.322958767383604,7
1.4193908147150407,8.086952802980383,3.1775995763543836,5.475842919635742,6.322958767383604,8
5.325219963730612,1.7756235540085699,3.598351829215662,3.042919202429656,5.2704906619351295,3
6.092989947535996,2.002335388808371,2.6352554748746986,3.726799687234706,5.2704906619351295,4
5.625882230406418,2.217898612854833,2.454045339843532,4.082504512003292,5.2704906619351295,5
5.095476018214772,2.347810444815547,2.3439571534641557,4.303337605281541,5.2704906619351295,6
4.478015428497746,2.5948573622306084,2.0414655172625302,4.4543776074413906,5.2704906619351295,7
0.8608157955829877,1.1066971956686766,1.5098109575989298,1.4356349217410518,2.4865926255756703,3
0.7149495822436817,1.4648741799359444,1.2712120783937355,1.7582865075930183,2.4865926255756703,4
0.8102890622263236,1.3641945083201168,1.2228497750308531,1.926106365531349,2.4865926255756703,5
0.6837761185687816,2.379122932110978,1.053816997421963,2.0302943769426323,2.4865926255756703,6
5.835941038362556,10.963789442246878,11.585817466975982,4.221173510984073,7.311286988588316,3
2.223507756832008,11.00258109434666,4.549381521032359,5.169860608831771,7.311286988588316,4
3.1453898742379685,10.626555150309205,3.305561221979722,5.663298549229105,7.311286988588316,5
1.9267994267742492,10.220080121424749,2.99389855858978,5.969640828363731,7.311286988588316,6
2.07694845970282,9.4787723059666,2.772688941945057,6.179165305946659,7.311286988588316,7
2.993373709602942,9.160625120051606,2.603264035771508,6.331760266476109,7.311286988588316,8
3.393960905959584,8.71485257369902,2.539017026460921,6.447949045209007,7.311286988588316,9
3.2995893450303067,8.521009984812599,2.370979432495992,6.539413883797282,7.311286988588316,10
2.982264058620852,8.353094023052773,2.2101891122987225,6.613307911569515,7.311286988588316,11
5.721734811976129,5.237977159693372,47.37861131020708,3.1182823394119716,5.401023444206273,3
3.6408088160409036,5.027209821365538,7.561358540014831,3.8191003027457784,5.401023444206273,4
3.652213471538289,4.935348008257152,3.287039074504162,4.183614770377344,5.401023444206273,5
4.346142756453127,5.591534393682392,2.6214224134753104,4.409917175704913,5.401023444206273,6
3.842639297918054,5.287001297950867,2.423530365529367,4.564697943759398,5.401023444206273,7
1.3554759335044917,2.449541574084681,2.3594058594274356,1.6667317867251359,2.8868641371979895,3
1.3585747970052784,2.2179678177461475,2.241980837199206,2.04132120777695,2.8868641371979895,4
1.9353859616854636,3.2906009140726193,2.078107572811138,2.2361553452262513,2.8868641371979895,5
1.0620513502286457,3.1998194161521747,1.5213843951453814,2.357114697625028,2.8868641371979895,6
0.7030970522400942,3.0466345482383566,1.3161267824783227,2.439845508376049,2.8868641371979895,7
0.8048482736190153,2.9926680465479523,1.2891994129824418,2.5000976800877037,2.8868641371979895,8
2.384411280695123,1.6479248669180233,1.3759127336290853,1.374341414601363,2.380429157035644,3
2.815935868270478,2.0478574918893107,1.2760253500375522,1.6832175990740808,2.380429157035644,4
2.2836594516365216,2.152494698750396,1.2244335236336277,1.8438724964051219,2.380429157035644,5
1.7476031777296892,2.2140594143670675,1.047407178819242,1.9436122678602723,2.380429157035644,6
1.1222512321953444,2.592940029539356,0.9076888029576665,2.0118298301484905,2.380429157035644,7
1.3323730686007151,2.521614114505412,0.8419333564351641,2.0615121219020445,2.380429157035644,8
