# actual tre, actual fre, expected tre, expected fre, mean fle, number of fids
0.5983996529152777,1.3304659369946448,0.791149232699203,1.535758569924253,1.88091243221041,6
0.7982180076181703,1.4980214322898573,0.7116793786272441,1.5896611448543905,1.88091243221041,7
1.1942556518415166,1.778781031702845,0.6718818716130179,1.628917948588191,1.88091243221041,8
0.8252988899427036,2.066476719561392,0.6494923625779864,1.6588088445061269,1.88091243221041,9
10.834100383027176,0.7584808312779117,0.8585254382350541,0.779469502924619,1.3500807820158978,3
4.317849815556164,0.8733445379508636,0.6758282972280782,0.9546512761130784,1.3500807820158978,4
0.4688657012926383,1.2891166604708337,0.6135977544587429,1.0457680769564515,1.3500807820158978,5
0.567266751353067,1.2051266221137331,0.5715400230408945,1.1023363424922112,1.3500807820158978,6
0.49792620584168,1.1874578254685701,0.5209225424288171,1.141026517147939,1.3500807820158978,7
0.574679936982808,1.3740624791608342,0.4776886194643446,1.1692042543869285,1.3500807820158978,8
0.6003386971135726,1.3172934986140346,0.4533566487982564,1.1906593330205564,1.3500807820158978,9
4.127725208886757,2.602941104345747,4.635191146593212,4.384988948442456,7.595023649330357,3
2.3634638265042907,4.379465893496711,3.797610154786612,5.370492725713694,7.595023649330357,4
3.689266375886965,6.585667685335864,3.3994091030487823,5.88308002158159,7.595023649330357,5
3.4443900053224366,6.320855060441986,3.2782089246721027,6.2013108417434575,7.595023649330357,6
3.1632403533569016,5.957381870286916,3.090996345188164,6.418966551995257,7.595023649330357,7
2.7776304917792873,6.123996640723337,2.7325194985149364,6.577483422663684,7.595023649330357,8
2.5904536143158388,6.323001975977514,2.5446292415156964,6.698181259260788,7.595023649330357,9
1.8245358424285885,6.325146644877907,2.5257286621835036,6.793195668248481,7.595023649330357,10
3.6995894828099565,1.6025707278863328,16.046669069521148,3.4166108091055176,5.917743511059767,3
6.795480007850314,2.8154604579234137,5.026147963174556,4.18447656599305,5.917743511059767,4
3.5799710012555215,4.501005717001959,2.8424007206417934,4.5838644130922965,5.917743511059767,5
3.1006707737803874,4.357910371467679,2.4187830288250955,4.831817343587536,5.917743511059767,6
2.6864981073333687,4.383805937647445,2.2405683020089415,5.001406106764232,5.917743511059767,7
5.631028247955863,0.284430530611164,1.9367368615114626,0.6933758047871279,1.200962122630265,3
1.0101395242478861,1.0111439223328684,1.3338350329251558,0.8492084608600504,1.200962122630265,4
0.8242136737238982,0.9504053868320489,0.6824433657573437,0.9302612600745851,1.200962122630265,5
0.6413169056396619,0.9004198539210401,0.5451607247834523,0.9805814669513158,1.200962122630265,6
0.36622826609440445,0.9678426209542832,0.4916947216511569,1.014998247708759,1.200962122630265,7
0.46412887664133073,1.145966576128189,0.47991431257339817,1.0400637071806917,1.200962122630265,8
2.6854802183249404,0.9172957374107121,3.4060055913206013,3.389208075136002,5.870280583558272,3
3.587697410203408,3.6792803174362034,3.0951641930101546,4.150915208101778,5.870280583558272,4
2.416813146262129,4.834640906573993,2.667833393256579,4.547099787537189,5.870280583558272,5
1.902710468555368,5.272746904362503,2.396549346515364,4.793064025561746,5.870280583558272,6
1.478719511724454,5.18220811280707,2.226935205465931,4.961292611644473,5.870280583558272,7
1.5423722749472204,3.4377799265255566,3.0921459161092653,2.860306860369421,4.954196807397655,3
1.5352298422184043,2.9799428954034393,2.611646425490021,3.503146157843626,4.954196807397655,4
0.7311258515281615,3.5415963410315023,2.4937357008318877,3.837504345777014,4.954196807397655,5
0.7003782756274624,4.163383158676914,2.361650639146812,4.045084754483241,4.954196807397655,6
0.9362322625449409,4.289139644168804,2.2927234019038147,4.187060510534561,4.954196807397655,7
0.6962159004921957,0.4208536990929891,1.2478866574382883,1.0113107057119888,1.7516415245315013,3
0.7440396421966184,0.5957037034849676,0.8777051906090066,1.238597600204167,1.7516415245315013,4
1.1482119161375086,0.3929495504391659,0.8138002388923979,0.7677021092910081,1.329699058369821,3
0.9066799106045527,0.6402635718371084,0.6653802635994253,0.9402392211106673,1.329699058369821,4
0.2595395306007734,1.2870375746989837,0.6316195980953202,1.0299804617068,1.329699058369821,5
0.2510050398981099,1.2072567642218812,0.5906185035423823,1.0856947348217758,1.329699058369821,6
1.5817272531738102,0.702289649223925,1.5178612476682796,1.4603776734023681,2.52944832857213,3
1.6500648686215953,0.8491486502496091,1.4631209443536886,1.7885900657943314,2.52944832857213,4
1.2267826148841585,1.242445928876762,1.1465885129780802,1.959302250330409,2.52944832857213,5
1.3973555904710209,1.5344586113419703,1.0404841800670859,2.0652859119124956,2.52944832857213,6
1.4715098885621503,1.8165513884981548,1.015598967551872,2.1377740170086703,2.52944832857213,7
1.3621962000953665,2.181186235545236,0.9782434749210847,2.1905665101035523,2.52944832857213,8
1.475572186049973,2.446569892300386,0.8623103494788051,2.2307637438632835,2.52944832857213,9
7.3037082250875995,2.7610287118277963,9.454059111307586,3.457234745110349,5.988106232223561,3
1.9462951417469696,3.5276558956181945,4.433152604765681,4.234230523270707,5.988106232223561,4
4.3673525784415,3.6533604131409483,3.076774750163887,4.638367142544539,5.988106232223561,5
2.9368141712464384,3.5982741742119555,2.5235378235550328,4.889268264842546,5.988106232223561,6
2.5437450163640456,3.5140590359799773,2.2739377569451498,5.0608734599300895,5.988106232223561,7
1.0164233792510344,0.37110509365024097,0.7522867068098521,0.7279650254823025,1.2608724102685203,3
0.7171287842193272,0.7845831497394045,0.6405975273806911,0.8915714315118973,1.2608724102685203,4
0.6783397727079347,0.7102007124500754,0.6055185494987207,0.9766675693324769,1.2608724102685203,5
0.409636562516429,1.0438232072305145,0.5706127962015145,1.0294980119703478,1.2608724102685203,6
0.3769074542019201,1.1588299429266529,0.509667579363489,1.0656316822082397,1.2608724102685203,7
0.3142194969414219,1.109451395453331,0.4567927590647597,1.0919475382234536,1.2608724102685203,8
2.653316636984078,4.093295242736039,4.179838425933544,4.0937834872940915,7.090640995179866,3
5.238768157909198,5.806688473536443,3.557407966785757,5.013840330651013,7.090640995179866,4
2.638347283232265,8.168450370183105,3.2868503425164945,5.492386897653441,7.090640995179866,5
2.2935681273688195,7.963808146509443,3.0662052304419185,5.789484129150329,7.090640995179866,6
3.109648644030017,7.573307456124774,2.7569350829690995,5.992685405828707,7.090640995179866,7
2.7834369508454606,7.803431245373381,2.5147115640069315,6.140675230941137,7.090640995179866,8
3.6738165568274224,3.058634211069804,3.384108721447301,2.969096381972854,5.1426257861459135,3
2.821415963654868,3.322675454615056,3.458553349858068,3.6363855664885754,5.1426257861459135,4
2.0241352285994934,3.963902816761822,3.481555590066753,3.9834608051039893,5.1426257861459135,5
2.4812154147015297,4.224332718279886,3.451651979478197,4.198936371378898,5.1426257861459135,6
2.4555679402850834,4.778949953805093,3.460922852114092,4.346312063637801,5.1426257861459135,7
3.003623567239814,4.602079102227934,2.867286755466762,4.453644572959281,5.1426257861459135,8
2.0162541608767564,5.187392320041629,2.673867468717689,4.535369638670041,5.1426257861459135,9
2.373595861104222,0.5734997438747542,1.4200026795011649,1.176888679602011,2.038430987923333,3
1.1702571115219609,1.472865623070304,1.2867860081658633,1.441388374541382,2.038430987923333,4
0.9364244175358488,1.4615173653208622,1.294700050283645,1.57896185372404,2.038430987923333,5
0.92030110937181,1.3746917985758147,1.0663579153519431,1.6643719320965282,2.038430987923333,6
0.5632695948170816,1.4349525702652048,0.8862958578800606,1.7227886224138582,2.038430987923333,7
0.46006287119113504,1.4397445809377376,0.8223352906479382,1.7653330194030166,2.038430987923333,8
0.3917111835897397,1.4419322349800199,0.8369152936482087,1.7977271529376155,2.038430987923333,9
0.36395247783085416,1.48359643157454,0.8590465199796461,1.82322810257545,2.038430987923333,10
0.6612148646336026,1.5798263457704567,0.7823220234658129,1.8438302039932293,2.038430987923333,11
1.485900013762649,2.5309896254382416,3.0891211451511946,2.2977029464240184,3.97973824390711,3
2.021717760665413,3.1305639280282533,2.008730532346163,2.8140998996141597,3.97973824390711,4
1.742668932548463,3.287949256347461,1.7819787426693525,3.0826919881833974,3.97973824390711,5
1.304646689465562,3.6372619808755093,1.6815608666549848,3.249442669137468,3.97973824390711,6
1.1391115854457303,3.5779443059714673,1.5052988191954246,3.363492709543889,3.97973824390711,7
1.4560172371804716,3.4345238954772785,1.409260797266158,3.4465544196360276,3.97973824390711,8
1.3414961404090844,3.381324797270355,1.3533439744771683,3.509799225503709,3.97973824390711,9
1.4458055956115223,3.3357975591249267,1.3110297470161891,3.5595860984127747,3.97973824390711,10
6.581908925089179,5.428679358765793,6.175921299231777,4.9432450316129986,8.561951549016134,3
6.951274990433727,6.135688371011123,4.743481979921374,6.054214000499973,8.561951549016134,4
7.162435101030287,5.625208667700588,4.140005082693127,6.6320591520748575,8.561951549016134,5
5.7717990685017755,5.762944742999288,4.025139341904975,6.9908041658405216,8.561951549016134,6
5.446428652099313,6.314258450479742,4.15030226891561,7.2361697804304,8.561951549016134,7
5.533647343782518,6.11411324116641,3.7188461101159356,7.414867547419498,8.561951549016134,8
1.7682379900352014,3.03979651479631,2.6908228243736376,2.6595840136429807,4.6065346386276005,3
2.3433963859115092,2.941763574327846,2.3134459086800097,3.2573118807442984,4.6065346386276005,4
2.745164662326384,3.957566173887397,2.1064035168544817,3.5682063878264594,4.6065346386276005,5
2.0458961005281777,4.197510942542862,1.8872658899439974,3.761219782364574,4.6065346386276005,6
1.8195569908279445,4.56074594093339,1.7519289573285932,3.893232349390406,4.6065346386276005,7
1.9124454084779616,1.89169466306556,3.0012014160615066,2.924726863554785,5.065775525938455,3
1.068765617445834,3.011574223304429,2.5614753711592635,3.5820442263599306,5.065775525938455,4
0.8130918960015725,3.330268791804661,2.2655041382628336,3.9239328495169508,5.065775525938455,5
1.2759619160332927,4.338420554553006,2.0954352497050843,4.1361883966761015,5.065775525938455,6
0.8446545107560904,2.892689044358349,2.064311896836754,1.7323543178674277,3.0005256952577093,3
0.8398963177623965,2.8798272126310067,1.5039632850830287,2.1216920662412067,3.0005256952577093,4
0.5677464674558613,2.967033582781843,1.4188670484292212,2.3241972095201078,3.0005256952577093,5
3.3760629311174686,2.281458697562286,7.350864269136222,3.603050562744213,6.240666636912612,3
1.652599411285246,2.4936454808873605,4.309724499427881,4.412817698085553,6.240666636912612,4
2.936049365048589,3.2265245121838886,3.0129962191760873,4.833999590798959,6.240666636912612,5
2.38293081268556,3.1851451016510404,2.5972357770886556,5.095482971748878,6.240666636912612,6
2.283243019665566,4.15358612712189,2.3858265505606955,5.274325960528996,6.240666636912612,7
1.7412890945631165,4.792333179599485,2.2065152624529913,5.404575844116319,6.240666636912612,8
2.349235607948206,1.0308635921840217,2.2041991631077584,1.8011313144874157,3.1196509477955217,3
2.200954787957618,1.2893029755048981,1.9213656017537202,2.2059263401212537,3.1196509477955217,4
1.9523502731279085,1.5772124901848228,1.9429205286261673,2.4164712333584477,3.1196509477955217,5
2.0540088596049286,2.2642063158913777,1.9085601030137438,2.5471843325629835,3.1196509477955217,6
1.8901969514741432,2.6225378023129804,1.8918111106787379,2.6365862717972344,3.1196509477955217,7
1.1042618989009194,2.7049322705063505,1.6285712906378478,2.7016969717311237,3.1196509477955217,8
11.949620107289611,2.6642820964800005,9.089698635710034,3.1630176004454826,5.47850718920617,3
6.1656400326261345,4.741211748399614,3.9615053985168522,3.873889584266935,5.47850718920617,4
3.891673050619644,4.446556136804272,2.7803695187378583,4.2436334211746205,5.47850718920617,5
3.358127695264939,4.4941593964039885,2.304658769515752,4.473182388574805,5.47850718920617,6
3.155977582696074,4.24129523517119,2.0910583166572025,4.6301836605183615,5.47850718920617,7
2.9461529652655334,4.202866164376729,1.9617154003159436,4.7445264006682235,5.47850718920617,8
8.500341797062001,10.684954994908484,5.306682389962423,4.741174336484037,8.211954838332012,3
7.909017248279768,9.640863883952706,4.149055393255995,5.806728952982244,8.211954838332012,4
6.643207248875117,8.92375610318411,3.6744839705700176,6.360952865733461,8.211954838332012,5
6.817942008028643,8.36072783729794,3.4201861806556573,6.705033048230986,8.211954838332012,6
6.77316321331062,7.918019916512892,3.227263946845336,6.940368571254727,8.211954838332012,7
6.361845740184862,9.258014132606082,3.040619262891679,7.111761504726055,8.211954838332012,8
6.68330042312462,8.973031195096242,2.8016758015352483,7.242263426640043,8.211954838332012,9
6.38682593201098,8.81090664877103,2.639573749752488,7.3449956986674705,8.211954838332012,10
5.437824068267434,8.844502182091036,2.561379463372074,7.427992634752069,8.211954838332012,11
9.094872429716029,3.61412217207192,11.710966826252744,4.112302540225897,7.122716935765809,3
3.344478024074684,5.153887796515291,5.602658858976551,5.03652144575227,7.122716935765809,4
2.4109553084794184,4.8761132506538996,3.376020984467034,5.5172328143941005,7.122716935765809,5
2.0735294576407313,4.900132553886445,2.9167834989338126,5.815674024968793,7.122716935765809,6
1.6180756670847973,5.1632070366450815,2.8207598609742988,6.0197945234893355,7.122716935765809,7
1.6337357433005841,5.071493742781146,2.7709817726529495,6.168453810338844,7.122716935765809,8
